ID_Cliente,Churn,Gênero,Idoso,Parceiro,Dependentes,MesesContrato,AssinaturaTelefone,MultiplasLinhas,AssinaturaInternet,SegurancaOnline,BackupOnline,ProtecaoDispositivo,SuporteTecnico,StreamingTV,StreamingFilmes,TipoContrato,FaturaOnline,FormaPagamento,Faturamento_Mensal,FaturamentoTotal,Contas_Diarias,Idade_Churn,Status_Cliente
2227-JRSJX,0,Feminino,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mensal,Yes,Transferência Bancária,99.15,1956.4,3.305,Menor que 65 anos,Permaneceu
2228-BZDEE,0,Feminino,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,20.1,1079.45,0.67,Menor que 65 anos,Permaneceu
2229-DPMBI,0,Feminino,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,19.5,162.15,0.65,Menor que 65 anos,Permaneceu
2229-VWQJH,0,Feminino,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Mensal,Yes,Cartão de Crédito,49.3,1233.25,1.6433333333333333,Menor que 65 anos,Permaneceu
2230-XTUWL,0,Feminino,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,19.55,883.35,0.6516666666666667,Menor que 65 anos,Permaneceu
2232-DMLXU,1,Feminino,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Mensal,No,Boleto Correio,55.2,55.2,1.84,Igual ou maior que 65 anos,Saiu
2233-FAGXV,0,Feminino,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,24.3,132.25,0.81,Menor que 65 anos,Permaneceu
2233-TXSIU,0,Masculino,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,1 ano,No,Cartão de Crédito,44.45,792.15,1.4816666666666667,Menor que 65 anos,Permaneceu
2234-EOFPT,0,Masculino,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,79.35,5753.25,2.645,Menor que 65 anos,Permaneceu
2234-XADUH,0,Feminino,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1 ano,Yes,Cartão de Crédito,103.2,7362.9,3.44,Menor que 65 anos,Permaneceu
2235-DWLJU,0,Feminino,1,No,No,6,No,No phone service,DSL,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,44.4,263.05,1.48,Menor que 65 anos,Permaneceu
2235-EZAIK,0,Feminino,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,2 anos,No,Cartão de Crédito,79.2,5401.9,2.64,Menor que 65 anos,Permaneceu
2235-ZGKPT,1,Feminino,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Mensal,No,Boleto Correio,50.85,239.55,1.695,Igual ou maior que 65 anos,Saiu
2236-HILPA,0,Masculino,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,20.65,1218.45,0.6883333333333332,Menor que 65 anos,Permaneceu
2237-ZFSMY,1,Feminino,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,1 ano,Yes,Cheque Eletrônico,95.55,3692.85,3.185,Igual ou maior que 65 anos,Saiu
2239-CFOUJ,0,Masculino,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,20.4,20.4,0.6799999999999999,Menor que 65 anos,Permaneceu
2239-CGBUZ,0,Feminino,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,1 ano,Yes,Transferência Bancária,60.5,3145.15,2.0166666666666666,Menor que 65 anos,Permaneceu
2239-JALAW,1,Masculino,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1 ano,Yes,Transferência Bancária,103.25,6017.65,3.441666666666667,Igual ou maior que 65 anos,Saiu
2240-HSJQD,0,Masculino,0,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Boleto Correio,81.85,3141.7,2.728333333333333,Menor que 65 anos,Permaneceu
2242-MFOTG,0,Masculino,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,1 ano,No,Transferência Bancária,80.1,2603.3,2.67,Menor que 65 anos,Permaneceu
2243-FNMMI,0,Masculino,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.4,415.4,0.6466666666666666,Menor que 65 anos,Permaneceu
2245-ADZFJ,0,Feminino,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,2 anos,No,Transferência Bancária,80.55,2471.6,2.685,Menor que 65 anos,Permaneceu
2249-YPRNG,1,Feminino,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Transferência Bancária,105.85,2239.65,3.5283333333333333,Igual ou maior que 65 anos,Saiu
2250-IVBWA,0,Masculino,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Mensal,No,Cheque Eletrônico,81.05,5135.35,2.7016666666666667,Menor que 65 anos,Permaneceu
2251-PYLPB,0,Masculino,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2 anos,No,Cartão de Crédito,79.55,5810.9,2.6516666666666664,Menor que 65 anos,Permaneceu
2252-ISRNH,0,Masculino,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,1 ano,Yes,Cheque Eletrônico,90.35,767.9,3.0116666666666663,Menor que 65 anos,Permaneceu
2252-JHJGE,0,Masculino,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1 ano,No,Cheque Eletrônico,104.0,6363.45,3.466666666666667,Menor que 65 anos,Permaneceu
2252-NKNSI,0,Masculino,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,2 anos,Yes,Boleto Correio,85.15,4461.85,2.8383333333333334,Menor que 65 anos,Permaneceu
2253-KPMNB,0,Feminino,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,2 anos,No,Transferência Bancária,46.25,3121.4,1.5416666666666667,Menor que 65 anos,Permaneceu
2254-DLXRI,0,Feminino,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Boleto Correio,79.15,79.15,2.6383333333333336,Menor que 65 anos,Permaneceu
2256-YLYLP,0,Masculino,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,72.95,4953.25,2.4316666666666666,Menor que 65 anos,Permaneceu
2257-BOVXD,0,Masculino,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Mensal,Yes,Cartão de Crédito,66.6,979.5,2.2199999999999998,Menor que 65 anos,Permaneceu
2259-OUUSZ,0,Masculino,0,No,No,7,No,No phone service,DSL,No,No,Yes,Yes,No,No,1 ano,Yes,Cartão de Crédito,35.5,249.55,1.1833333333333333,Menor que 65 anos,Permaneceu
2260-USTRB,1,Feminino,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Transferência Bancária,70.2,115.95,2.3400000000000003,Igual ou maior que 65 anos,Saiu
2262-SLNVK,0,Feminino,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mensal,No,Cheque Eletrônico,70.1,70.1,2.3366666666666664,Menor que 65 anos,Permaneceu
2263-SFSQZ,0,Masculino,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,Yes,Boleto Correio,24.95,1222.25,0.8316666666666667,Menor que 65 anos,Permaneceu
2265-CYWIV,1,Feminino,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,99.6,347.65,3.32,Igual ou maior que 65 anos,Saiu
2266-FUBDZ,0,Masculino,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,19.35,278.85,0.645,Menor que 65 anos,Permaneceu
2266-SJNAT,0,Feminino,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1 ano,No,Cartão de Crédito,109.15,7789.6,3.6383333333333336,Menor que 65 anos,Permaneceu
2267-FPIMA,0,Masculino,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Mensal,Yes,Cartão de Crédito,94.4,4914.9,3.146666666666667,Menor que 65 anos,Permaneceu
2267-WTPYD,0,Feminino,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Mensal,No,Cartão de Crédito,94.0,5438.95,3.1333333333333333,Menor que 65 anos,Permaneceu
2270-CHBFN,0,Feminino,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Mensal,Yes,Cartão de Crédito,95.1,4060.55,3.17,Menor que 65 anos,Permaneceu
2272-JKMSI,0,Feminino,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1 ano,Yes,Cheque Eletrônico,110.8,6840.95,3.6933333333333334,Menor que 65 anos,Permaneceu
2272-QAGFO,1,Feminino,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,74.3,1096.25,2.4766666666666666,Igual ou maior que 65 anos,Saiu
2272-UOINI,0,Feminino,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,78.5,571.05,2.6166666666666667,Menor que 65 anos,Permaneceu
2272-WUSPA,0,Feminino,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,2 anos,Yes,Cheque Eletrônico,110.75,7751.7,3.691666666666667,Menor que 65 anos,Permaneceu
2273-QCKXA,0,Masculino,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Mensal,No,Boleto Correio,49.05,49.05,1.635,Menor que 65 anos,Permaneceu
2274-XUATA,0,Masculino,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,63.1,4685.55,2.1033333333333335,Menor que 65 anos,Permaneceu
2275-RBYQS,0,Feminino,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Mensal,Yes,Boleto Correio,45.4,45.4,1.5133333333333332,Menor que 65 anos,Permaneceu
2276-YDAVZ,1,Feminino,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mensal,Yes,Cartão de Crédito,75.1,270.7,2.503333333333333,Igual ou maior que 65 anos,Saiu
2277-AXSDC,0,Feminino,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Transferência Bancária,19.75,624.15,0.6583333333333333,Menor que 65 anos,Permaneceu
2277-BKJKN,0,Feminino,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,2 anos,Yes,Cheque Eletrônico,99.2,7213.75,3.3066666666666666,Menor que 65 anos,Permaneceu
2277-DJJDL,0,Masculino,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,99.0,6017.9,3.3,Menor que 65 anos,Permaneceu
2277-VWCNI,0,Feminino,1,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Mensal,No,Boleto Correio,48.75,179.85,1.625,Menor que 65 anos,Permaneceu
2279-AXJJK,0,Masculino,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Mensal,Yes,Cartão de Crédito,95.65,5088.4,3.1883333333333335,Menor que 65 anos,Permaneceu
2282-YGNOR,0,Feminino,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,1 ano,No,Cartão de Crédito,58.0,1734.5,1.9333333333333333,Menor que 65 anos,Permaneceu
2284-VFLKH,0,Masculino,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,1 ano,Yes,Cartão de Crédito,99.25,4920.8,3.308333333333333,Menor que 65 anos,Permaneceu
2292-XQWSV,0,Masculino,0,Yes,Yes,40,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,1 ano,No,Boleto Correio,60.3,2448.5,2.01,Menor que 65 anos,Permaneceu
2293-IJWPS,0,Feminino,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1 ano,Yes,Cartão de Crédito,100.75,5985,3.3583333333333334,Menor que 65 anos,Permaneceu
2294-DMMUS,0,Feminino,0,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Mensal,Yes,Cartão de Crédito,70.45,4300.45,2.3483333333333336,Menor que 65 anos,Permaneceu
2294-SALNE,0,Masculino,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,1 ano,No,Boleto Correio,86.8,1940.8,2.893333333333333,Menor que 65 anos,Permaneceu
2296-DKZFP,0,Feminino,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,2 anos,No,Transferência Bancária,71.0,4386.2,2.3666666666666667,Menor que 65 anos,Permaneceu
2300-RQGOI,0,Feminino,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Boleto Correio,20.05,741.5,0.6683333333333333,Menor que 65 anos,Permaneceu
2302-ANTDP,1,Feminino,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Mensal,No,Cheque Eletrônico,117.45,5438.9,3.915,Igual ou maior que 65 anos,Saiu
2302-OUZXB,0,Masculino,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,2 anos,No,Transferência Bancária,82.15,5784.3,2.7383333333333337,Menor que 65 anos,Permaneceu
2303-PJYHN,0,Feminino,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Transferência Bancária,19.85,52,0.6616666666666667,Menor que 65 anos,Permaneceu
2305-MRGLV,0,Masculino,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Mensal,No,Transferência Bancária,76.55,2065.4,2.5516666666666667,Menor que 65 anos,Permaneceu
2307-FYNNL,0,Masculino,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2 anos,Yes,Cheque Eletrônico,109.05,7108.2,3.635,Menor que 65 anos,Permaneceu
2308-STERM,0,Feminino,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.4,61.05,0.6466666666666666,Menor que 65 anos,Permaneceu
2309-OSFEU,1,Masculino,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Mensal,Yes,Boleto Correio,33.9,298.45,1.13,Igual ou maior que 65 anos,Saiu
2311-QYMUQ,1,Feminino,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Mensal,Yes,Cartão de Crédito,89.45,1430.25,2.981666666666667,Igual ou maior que 65 anos,Saiu
2314-TNDJQ,0,Feminino,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,2 anos,No,Cartão de Crédito,55.65,3880.05,1.855,Menor que 65 anos,Permaneceu
2316-ESMLS,0,Feminino,0,Yes,Yes,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,1 ano,No,Cartão de Crédito,33.15,444.75,1.105,Menor que 65 anos,Permaneceu
2320-JRSDE,1,Feminino,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Cheque Eletrônico,19.9,19.9,0.6633333333333333,Igual ou maior que 65 anos,Saiu
2320-SLKMB,0,Feminino,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Mensal,Yes,Cartão de Crédito,44.45,1183.8,1.4816666666666667,Menor que 65 anos,Permaneceu
2320-TZRRH,0,Feminino,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,19.5,403.15,0.65,Menor que 65 anos,Permaneceu
2320-YKQBO,0,Feminino,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,19.3,144.95,0.6433333333333333,Menor que 65 anos,Permaneceu
2321-OMBXY,1,Feminino,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,1 ano,No,Cartão de Crédito,80.3,3058.65,2.6766666666666667,Igual ou maior que 65 anos,Saiu
2322-VCZHZ,0,Masculino,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Mensal,Yes,Cheque Eletrônico,90.0,2024.1,3.0,Menor que 65 anos,Permaneceu
2323-ARSVR,0,Masculino,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cheque Eletrônico,111.05,7321.05,3.7016666666666667,Menor que 65 anos,Permaneceu
2324-AALNO,0,Feminino,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Transferência Bancária,24.55,1203.95,0.8183333333333334,Menor que 65 anos,Permaneceu
2324-EFHVG,0,Masculino,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,2 anos,Yes,Transferência Bancária,104.4,6692.65,3.48,Menor que 65 anos,Permaneceu
2325-NBPZG,0,Feminino,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mensal,Yes,Cheque Eletrônico,74.55,233.65,2.485,Menor que 65 anos,Permaneceu
2325-WINES,0,Feminino,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1 ano,Yes,Cartão de Crédito,104.05,3416.85,3.4683333333333333,Menor que 65 anos,Permaneceu
2325-ZUSFD,1,Feminino,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,1 ano,Yes,Transferência Bancária,70.1,3913.3,2.3366666666666664,Igual ou maior que 65 anos,Saiu
2330-PQGDQ,0,Masculino,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,1 ano,No,Transferência Bancária,84.2,4299.75,2.8066666666666666,Menor que 65 anos,Permaneceu
2332-EFBJY,1,Masculino,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,19.7,342.4,0.6566666666666666,Igual ou maior que 65 anos,Saiu
2332-TODQS,0,Feminino,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Cartão de Crédito,25.05,1171.5,0.8350000000000001,Menor que 65 anos,Permaneceu
2333-KWEWW,0,Masculino,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,20.05,388.6,0.6683333333333333,Menor que 65 anos,Permaneceu
2335-GSODA,0,Masculino,0,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,2 anos,No,Boleto Correio,40.1,857.75,1.3366666666666667,Menor que 65 anos,Permaneceu
2338-BQEZT,0,Feminino,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Mensal,Yes,Cartão de Crédito,50.55,2832.75,1.6849999999999998,Menor que 65 anos,Permaneceu
2342-CKIAO,0,Feminino,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,20.3,41.2,0.6766666666666666,Menor que 65 anos,Permaneceu
2344-JMOGN,1,Masculino,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Mensal,Yes,Boleto Correio,94.85,890.6,3.1616666666666666,Igual ou maior que 65 anos,Saiu
2346-CZYIL,0,Masculino,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,20.35,531.6,0.6783333333333333,Menor que 65 anos,Permaneceu
2346-DJQTB,0,Feminino,0,No,No,35,No,No phone service,DSL,No,No,No,No,No,No,Mensal,No,Cheque Eletrônico,24.15,812.5,0.8049999999999999,Menor que 65 anos,Permaneceu
2346-LOCWC,0,Feminino,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 anos,No,Cartão de Crédito,20.5,1191.4,0.6833333333333333,Menor que 65 anos,Permaneceu
2347-WKKAE,0,Masculino,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Mensal,Yes,Cheque Eletrônico,94.4,4014.6,3.146666666666667,Menor que 65 anos,Permaneceu
2348-KCJLT,0,Feminino,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1 ano,Yes,Boleto Correio,61.5,2722.2,2.05,Menor que 65 anos,Permaneceu
2351-BKRZW,0,Feminino,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,2 anos,No,Transferência Bancária,75.2,3254.35,2.506666666666667,Menor que 65 anos,Permaneceu
2351-RRBUE,0,Feminino,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 ano,No,Boleto Correio,20.65,134.05,0.6883333333333332,Menor que 65 anos,Permaneceu
2357-COQEK,1,Feminino,1,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Mensal,Yes,Cheque Eletrônico,103.3,2890.65,3.4433333333333334,Igual ou maior que 65 anos,Saiu
2359-KLTEK,0,Feminino,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensal,Yes,Transferência Bancária,94.9,3848,3.1633333333333336,Menor que 65 anos,Permaneceu
2359-KMGLI,1,Masculino,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Mensal,Yes,Cheque Eletrônico,80.25,1861.5,2.675,Igual ou maior que 65 anos,Saiu
2359-QWQUL,1,Feminino,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1 ano,Yes,Cartão de Crédito,104.7,4134.85,3.49,Igual ou maior que 65 anos,Saiu
2360-RDGRO,0,Masculino,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,104.25,6812.95,3.475,Menor que 65 anos,Permaneceu
2361-FJWNO,0,Masculino,0,No,No,40,No,No phone service,DSL,No,Yes,No,Yes,No,No,1 ano,No,Cartão de Crédito,36.0,1382.9,1.2,Menor que 65 anos,Permaneceu
2361-UPSND,0,Feminino,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,1 ano,No,Boleto Correio,70.6,3231.05,2.353333333333333,Menor que 65 anos,Permaneceu
2362-IBOOY,1,Masculino,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mensal,Yes,Cheque Eletrônico,84.75,3050.15,2.825,Igual ou maior que 65 anos,Saiu
2363-BJLSL,0,Masculino,0,No,No,62,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Mensal,Yes,Transferência Bancária,80.4,4981.15,2.68,Menor que 65 anos,Permaneceu
2364-UFROM,0,Masculino,0,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,1 ano,No,Cheque Eletrônico,70.4,2044.75,2.3466666666666667,Menor que 65 anos,Permaneceu
2368-GAKKQ,0,Feminino,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Transferência Bancária,113.65,7939.25,3.7883333333333336,Menor que 65 anos,Permaneceu
2369-FEVNO,0,Masculino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,Yes,Boleto Correio,19.9,19.9,0.6633333333333333,Menor que 65 anos,Permaneceu
2369-UAPKZ,1,Masculino,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,No,Boleto Correio,104.1,541.9,3.4699999999999998,Igual ou maior que 65 anos,Saiu
2371-JQHZZ,0,Masculino,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,93.0,2248.05,3.1,Menor que 65 anos,Permaneceu
2371-JUNGC,0,Masculino,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensal,No,Boleto Correio,20.25,208,0.675,Menor que 65 anos,Permaneceu
2371-KFUOG,0,Masculino,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1 ano,No,Transferência Bancária,99.15,5720.95,3.305,Menor que 65 anos,Permaneceu
2372-HWUHI,1,Masculino,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Mensal,No,Cheque Eletrônico,44.35,81.25,1.4783333333333333,Igual ou maior que 65 anos,Saiu
2373-NTKOD,0,Masculino,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,66.25,546.45,2.2083333333333335,Menor que 65 anos,Permaneceu
2378-HTWFW,0,Masculino,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Mensal,No,Cartão de Crédito,91.0,3180.5,3.033333333333333,Menor que 65 anos,Permaneceu
2378-VTKDH,0,Masculino,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Cheque Eletrônico,104.35,6578.55,3.478333333333333,Menor que 65 anos,Permaneceu
2378-YIZKA,0,Feminino,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de Crédito,85.0,5607.75,2.8333333333333335,Menor que 65 anos,Permaneceu
2379-ENZGV,1,Masculino,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Mensal,Yes,Cheque Eletrônico,84.85,523.5,2.828333333333333,Igual ou maior que 65 anos,Saiu
2379-GYFLQ,0,Masculino,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1 ano,Yes,Cartão de Crédito,94.9,4422.95,3.1633333333333336,Menor que 65 anos,Permaneceu
2380-DAMQP,0,Feminino,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Cheque Eletrônico,115.15,8349.7,3.8383333333333334,Menor que 65 anos,Permaneceu
2382-BCKQJ,1,Feminino,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1 ano,Yes,Cheque Eletrônico,100.15,6413.65,3.3383333333333334,Igual ou maior que 65 anos,Saiu
